symbol,timeframe,di_threshold,rr,di_persist,spread,period,di_slope,adx_rising,adx_min,atr_ratio,avoid_hours,filters,trades,win_rate,roi,sharpe,max_dd
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.0,"[7, 8, 21, 22, 23]","di_slope, adx_min=25, atr_ratio=1.0, avoid=[7, 8, 21, 22, 23]",59,39.0,37.44,4.31,-5.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.0,"[7, 8, 20, 21, 22, 23]","di_slope, adx_min=25, atr_ratio=1.0, avoid=[7, 8, 20, 21, 22, 23]",59,39.0,37.44,4.31,-5.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.0,"[7, 8]","di_slope, adx_min=25, atr_ratio=1.0, avoid=[7, 8]",60,38.3,36.07,4.1,-5.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.2,"[0, 1, 2, 3, 4, 5]","di_slope, adx_min=25, atr_ratio=1.2, avoid=[0, 1, 2, 3, 4, 5]",49,36.7,24.67,3.8,-5.96
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.2,"[7, 8]","di_slope, adx_min=20, atr_ratio=1.2, avoid=[7, 8]",55,36.4,27.05,3.74,-7.89
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.2,"[7, 8, 21, 22, 23]","di_slope, adx_min=20, atr_ratio=1.2, avoid=[7, 8, 21, 22, 23]",55,36.4,27.05,3.74,-7.89
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.2,"[7, 8, 20, 21, 22, 23]","di_slope, adx_min=20, atr_ratio=1.2, avoid=[7, 8, 20, 21, 22, 23]",55,36.4,27.05,3.74,-7.89
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.0,"[7, 21, 22, 23]","di_slope, adx_min=25, atr_ratio=1.0, avoid=[7, 21, 22, 23]",62,37.1,33.36,3.73,-5.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.2,,"di_slope, adx_min=25, atr_ratio=1.2",50,36.0,23.42,3.57,-6.9
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.2,[7],"di_slope, adx_min=25, atr_ratio=1.2, avoid=[7]",50,36.0,23.42,3.57,-6.9
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.2,"[21, 22, 23]","di_slope, adx_min=25, atr_ratio=1.2, avoid=[21, 22, 23]",50,36.0,23.42,3.57,-6.9
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.2,"[7, 21, 22, 23]","di_slope, adx_min=25, atr_ratio=1.2, avoid=[7, 21, 22, 23]",50,36.0,23.42,3.57,-6.9
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.2,"[20, 21, 22, 23]","di_slope, adx_min=25, atr_ratio=1.2, avoid=[20, 21, 22, 23]",50,36.0,23.42,3.57,-6.9
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,0.0,"[20, 21, 22, 23]","avoid=[20, 21, 22, 23]",106,36.8,61.51,3.54,-10.73
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.2,"[0, 1, 2, 3, 4, 5]","di_slope, adx_min=20, atr_ratio=1.2, avoid=[0, 1, 2, 3, 4, 5]",56,35.7,25.78,3.54,-7.07
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.0,[7],"di_slope, adx_min=25, atr_ratio=1.0, avoid=[7]",63,36.5,32.03,3.54,-5.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.0,"[21, 22, 23]","di_slope, adx_min=25, atr_ratio=1.0, avoid=[21, 22, 23]",63,36.5,32.03,3.54,-5.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.0,"[20, 21, 22, 23]","di_slope, adx_min=25, atr_ratio=1.0, avoid=[20, 21, 22, 23]",63,36.5,32.03,3.54,-5.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,1.0,"[20, 21, 22, 23]","atr_ratio=1.0, avoid=[20, 21, 22, 23]",85,36.5,45.3,3.52,-10.63
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,0.0,"[7, 8]","di_slope, adx_min=20, avoid=[7, 8]",99,36.4,53.87,3.51,-5.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.0,"[7, 8, 21, 22, 23]","di_slope, adx_min=20, atr_ratio=1.0, avoid=[7, 8, 21, 22, 23]",77,36.4,39.82,3.51,-6.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.0,"[7, 8, 20, 21, 22, 23]","di_slope, adx_min=20, atr_ratio=1.0, avoid=[7, 8, 20, 21, 22, 23]",77,36.4,39.82,3.51,-6.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.0,"[7, 8]","di_slope, adx_min=20, atr_ratio=1.0, avoid=[7, 8]",80,36.2,41.15,3.47,-6.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,0.0,"[21, 22, 23]","avoid=[21, 22, 23]",107,36.4,59.9,3.44,-10.78
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,1.0,"[21, 22, 23]","atr_ratio=1.0, avoid=[21, 22, 23]",86,36.0,43.84,3.4,-10.68
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.0,,"di_slope, adx_min=25, atr_ratio=1.0",64,35.9,30.71,3.35,-5.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.2,,"di_slope, adx_min=20, atr_ratio=1.2",57,35.1,24.52,3.34,-8.0
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.2,[7],"di_slope, adx_min=20, atr_ratio=1.2, avoid=[7]",57,35.1,24.52,3.34,-8.0
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.2,"[21, 22, 23]","di_slope, adx_min=20, atr_ratio=1.2, avoid=[21, 22, 23]",57,35.1,24.52,3.34,-8.0
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.2,"[7, 21, 22, 23]","di_slope, adx_min=20, atr_ratio=1.2, avoid=[7, 21, 22, 23]",57,35.1,24.52,3.34,-8.0
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.2,"[20, 21, 22, 23]","di_slope, adx_min=20, atr_ratio=1.2, avoid=[20, 21, 22, 23]",57,35.1,24.52,3.34,-8.0
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,1.2,"[7, 8, 21, 22, 23]","atr_ratio=1.2, avoid=[7, 8, 21, 22, 23]",71,35.2,31.87,3.29,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,1.2,"[7, 8, 20, 21, 22, 23]","atr_ratio=1.2, avoid=[7, 8, 20, 21, 22, 23]",71,35.2,31.87,3.29,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,1.2,"[7, 8, 21, 22, 23]","adx_min=15, atr_ratio=1.2, avoid=[7, 8, 21, 22, 23]",71,35.2,31.87,3.29,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,1.2,"[7, 8, 20, 21, 22, 23]","adx_min=15, atr_ratio=1.2, avoid=[7, 8, 20, 21, 22, 23]",71,35.2,31.87,3.29,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,1.0,"[20, 21, 22, 23]","adx_min=15, atr_ratio=1.0, avoid=[20, 21, 22, 23]",84,35.7,41.06,3.28,-10.63
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,0.0,"[20, 21, 22, 23]","adx_min=15, avoid=[20, 21, 22, 23]",106,35.8,55.24,3.25,-10.73
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,1.0,"[7, 8, 20, 21, 22, 23]","atr_ratio=1.0, avoid=[7, 8, 20, 21, 22, 23]",82,35.4,38.34,3.22,-11.52
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,0.0,0.0,"[21, 22, 23]","adx_rising, avoid=[21, 22, 23]",104,35.6,52.24,3.2,-10.52
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,0.0,"[7, 8, 20, 21, 22, 23]","di_slope, adx_min=20, avoid=[7, 8, 20, 21, 22, 23]",96,35.4,46.5,3.2,-6.79
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,0.0,"[7, 8, 20, 21, 22, 23]","avoid=[7, 8, 20, 21, 22, 23]",104,35.6,52.24,3.19,-12.51
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,1.0,"[21, 22, 23]","adx_min=15, atr_ratio=1.0, avoid=[21, 22, 23]",85,35.3,39.65,3.16,-10.68
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,0.0,1.0,"[21, 22, 23]","adx_rising, atr_ratio=1.0, avoid=[21, 22, 23]",82,35.4,38.34,3.16,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,0.0,"[21, 22, 23]","adx_min=15, avoid=[21, 22, 23]",107,35.5,53.69,3.15,-10.78
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.2,"[7, 8]","di_slope, adx_min=25, atr_ratio=1.2, avoid=[7, 8]",49,34.7,19.83,3.14,-7.01
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.2,"[7, 8, 21, 22, 23]","di_slope, adx_min=25, atr_ratio=1.2, avoid=[7, 8, 21, 22, 23]",49,34.7,19.83,3.14,-7.01
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,1.2,"[7, 8, 20, 21, 22, 23]","di_slope, adx_min=25, atr_ratio=1.2, avoid=[7, 8, 20, 21, 22, 23]",49,34.7,19.83,3.14,-7.01
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,0.0,"[7, 8, 21, 22, 23]","avoid=[7, 8, 21, 22, 23]",105,35.2,50.72,3.09,-12.56
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,1.0,"[7, 8, 21, 22, 23]","atr_ratio=1.0, avoid=[7, 8, 21, 22, 23]",83,34.9,36.96,3.09,-11.57
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,20.0,0.0,"[20, 21, 22, 23]","adx_min=20, avoid=[20, 21, 22, 23]",116,35.3,58.11,3.02,-12.25
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,0.0,0.0,"[7, 8, 21, 22, 23]","adx_rising, avoid=[7, 8, 21, 22, 23]",100,35.0,46.42,3.02,-10.52
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,0.0,"[7, 8, 21, 22, 23]","di_slope, adx_min=20, avoid=[7, 8, 21, 22, 23]",98,34.7,43.59,3.02,-6.79
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,25.0,1.0,[7],"di_slope, adx_rising, adx_min=25, atr_ratio=1.0, avoid=[7]",55,34.5,22.12,3.02,-10.52
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,25.0,1.0,"[7, 8]","di_slope, adx_rising, adx_min=25, atr_ratio=1.0, avoid=[7, 8]",52,34.6,20.97,3.02,-9.62
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,25.0,1.0,"[7, 21, 22, 23]","di_slope, adx_rising, adx_min=25, atr_ratio=1.0, avoid=[7, 21, 22, 23]",55,34.5,22.12,3.02,-10.52
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,25.0,1.0,"[7, 8, 21, 22, 23]","di_slope, adx_rising, adx_min=25, atr_ratio=1.0, avoid=[7, 8, 21, 22, 23]",52,34.6,20.97,3.02,-9.62
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,25.0,1.0,"[7, 8, 20, 21, 22, 23]","di_slope, adx_rising, adx_min=25, atr_ratio=1.0, avoid=[7, 8, 20, 21, 22, 23]",52,34.6,20.97,3.02,-9.62
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,20.0,0.0,"[7, 8]","di_slope, adx_rising, adx_min=20, avoid=[7, 8]",95,34.7,42.24,3.01,-6.79
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,1.2,"[7, 21, 22, 23]","atr_ratio=1.2, avoid=[7, 21, 22, 23]",73,34.2,29.25,2.99,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,1.2,"[7, 21, 22, 23]","adx_min=15, atr_ratio=1.2, avoid=[7, 21, 22, 23]",73,34.2,29.25,2.99,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,25.0,1.2,"[7, 21, 22, 23]","adx_min=25, atr_ratio=1.2, avoid=[7, 21, 22, 23]",64,34.4,25.63,2.99,-9.67
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,0.0,"[7, 8, 20, 21, 22, 23]","adx_min=15, avoid=[7, 8, 20, 21, 22, 23]",103,35.0,47.81,2.98,-11.62
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,0.0,[7],"di_slope, adx_min=20, avoid=[7]",104,34.6,46.33,2.98,-6.79
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,0.0,"[7, 21, 22, 23]","avoid=[7, 21, 22, 23]",106,34.9,49.21,2.97,-10.78
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,1.0,"[7, 8, 20, 21, 22, 23]","adx_min=15, atr_ratio=1.0, avoid=[7, 8, 20, 21, 22, 23]",81,34.6,34.31,2.96,-11.52
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,0.0,1.0,"[7, 8, 21, 22, 23]","adx_rising, atr_ratio=1.0, avoid=[7, 8, 21, 22, 23]",78,34.6,33.05,2.96,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.0,,"di_slope, adx_min=20, atr_ratio=1.0",87,34.5,36.87,2.93,-6.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,15.0,1.0,"[21, 22, 23]","adx_rising, adx_min=15, atr_ratio=1.0, avoid=[21, 22, 23]",81,34.6,34.31,2.92,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,15.0,0.0,"[21, 22, 23]","adx_rising, adx_min=15, avoid=[21, 22, 23]",104,34.6,46.33,2.9,-10.52
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,0.0,,"di_slope, adx_min=20",108,34.3,46.24,2.9,-6.79
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,0.0,"[7, 8, 21, 22, 23]","adx_min=15, avoid=[7, 8, 21, 22, 23]",104,34.6,46.33,2.88,-11.68
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,20.0,1.0,"[7, 8]","di_slope, adx_rising, adx_min=20, atr_ratio=1.0, avoid=[7, 8]",73,34.2,29.25,2.88,-8.81
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,20.0,0.0,"[7, 8, 20, 21, 22, 23]","adx_min=20, avoid=[7, 8, 20, 21, 22, 23]",112,34.8,52.06,2.86,-13.13
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,20.0,0.0,"[21, 22, 23]","adx_min=20, avoid=[21, 22, 23]",118,34.7,54.97,2.85,-12.3
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,0.0,0.0,"[7, 8]","di_slope, adx_rising, avoid=[7, 8]",92,33.7,35.43,2.85,-7.73
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,1.2,"[21, 22, 23]","atr_ratio=1.2, avoid=[21, 22, 23]",74,33.8,27.95,2.84,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,1.2,"[20, 21, 22, 23]","atr_ratio=1.2, avoid=[20, 21, 22, 23]",74,33.8,27.95,2.84,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,1.0,"[7, 8, 21, 22, 23]","adx_min=15, atr_ratio=1.0, avoid=[7, 8, 21, 22, 23]",82,34.1,32.97,2.84,-11.57
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,1.2,"[21, 22, 23]","adx_min=15, atr_ratio=1.2, avoid=[21, 22, 23]",74,33.8,27.95,2.84,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,15.0,1.2,"[20, 21, 22, 23]","adx_min=15, atr_ratio=1.2, avoid=[20, 21, 22, 23]",74,33.8,27.95,2.84,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,0.0,1.0,"[7, 21, 22, 23]","atr_ratio=1.0, avoid=[7, 21, 22, 23]",85,34.1,34.23,2.83,-10.68
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,20.0,1.0,"[20, 21, 22, 23]","adx_min=20, atr_ratio=1.0, avoid=[20, 21, 22, 23]",90,34.4,38.18,2.83,-13.33
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,25.0,1.2,"[7, 8, 21, 22, 23]","adx_min=25, atr_ratio=1.2, avoid=[7, 8, 21, 22, 23]",62,33.9,23.2,2.82,-9.67
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,25.0,1.2,"[7, 8, 20, 21, 22, 23]","adx_min=25, atr_ratio=1.2, avoid=[7, 8, 20, 21, 22, 23]",62,33.9,23.2,2.82,-9.67
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.0,"[21, 22, 23]","di_slope, adx_min=20, atr_ratio=1.0, avoid=[21, 22, 23]",85,34.1,34.23,2.82,-7.94
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.0,"[20, 21, 22, 23]","di_slope, adx_min=20, atr_ratio=1.0, avoid=[20, 21, 22, 23]",85,34.1,34.23,2.82,-7.94
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,25.0,1.2,[7],"adx_min=25, atr_ratio=1.2, avoid=[7]",65,33.8,24.37,2.81,-9.67
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,25.0,1.2,"[21, 22, 23]","adx_min=25, atr_ratio=1.2, avoid=[21, 22, 23]",65,33.8,24.37,2.81,-9.67
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,25.0,1.2,"[20, 21, 22, 23]","adx_min=25, atr_ratio=1.2, avoid=[20, 21, 22, 23]",65,33.8,24.37,2.81,-9.67
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,25.0,1.0,,"di_slope, adx_rising, adx_min=25, atr_ratio=1.0",56,33.9,20.9,2.81,-10.52
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,25.0,1.0,"[21, 22, 23]","di_slope, adx_rising, adx_min=25, atr_ratio=1.0, avoid=[21, 22, 23]",56,33.9,20.9,2.81,-10.52
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,25.0,1.0,"[20, 21, 22, 23]","di_slope, adx_rising, adx_min=25, atr_ratio=1.0, avoid=[20, 21, 22, 23]",56,33.9,20.9,2.81,-10.52
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,0.0,0.0,"[7, 21, 22, 23]","adx_rising, avoid=[7, 21, 22, 23]",102,34.3,43.5,2.8,-10.52
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,20.0,1.0,[7],"di_slope, adx_min=20, atr_ratio=1.0, avoid=[7]",85,34.1,34.23,2.8,-6.85
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,20.0,1.2,"[7, 8]","di_slope, adx_rising, adx_min=20, atr_ratio=1.2, avoid=[7, 8]",51,33.3,17.44,2.77,-8.76
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,20.0,1.2,"[7, 8, 21, 22, 23]","di_slope, adx_rising, adx_min=20, atr_ratio=1.2, avoid=[7, 8, 21, 22, 23]",51,33.3,17.44,2.77,-8.76
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,20.0,1.2,"[7, 8, 20, 21, 22, 23]","di_slope, adx_rising, adx_min=20, atr_ratio=1.2, avoid=[7, 8, 20, 21, 22, 23]",51,33.3,17.44,2.77,-8.76
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,20.0,1.0,"[7, 8, 20, 21, 22, 23]","adx_min=20, atr_ratio=1.0, avoid=[7, 8, 20, 21, 22, 23]",88,34.1,35.51,2.74,-13.13
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,20.0,1.0,"[7, 8, 21, 22, 23]","di_slope, adx_rising, adx_min=20, atr_ratio=1.0, avoid=[7, 8, 21, 22, 23]",71,33.8,26.75,2.72,-8.81
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,20.0,1.0,"[7, 8, 20, 21, 22, 23]","di_slope, adx_rising, adx_min=20, atr_ratio=1.0, avoid=[7, 8, 20, 21, 22, 23]",71,33.8,26.75,2.72,-8.81
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,20.0,1.0,"[21, 22, 23]","adx_min=20, atr_ratio=1.0, avoid=[21, 22, 23]",91,34.1,36.79,2.71,-13.38
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,15.0,0.0,"[7, 8, 21, 22, 23]","adx_rising, adx_min=15, avoid=[7, 8, 21, 22, 23]",100,34.0,40.73,2.71,-10.52
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,15.0,1.0,"[7, 8, 21, 22, 23]","adx_rising, adx_min=15, atr_ratio=1.0, avoid=[7, 8, 21, 22, 23]",77,33.8,29.17,2.7,-8.7
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,20.0,0.0,"[7, 8, 21, 22, 23]","adx_min=20, avoid=[7, 8, 21, 22, 23]",114,34.2,49.04,2.69,-13.18
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,20.0,0.0,[7],"di_slope, adx_rising, adx_min=20, avoid=[7]",101,33.7,39.32,2.69,-7.73
